Das Boot,Martin Semmelrogge
Schindler's List,Martin Semmelrogge
Se7en,Martin Serene
Apocalypse Now,Martin Sheen
Catch Me If You Can,Martin Sheen
The Departed,Martin Sheen
Spider-Man: No Way Home,Martin Starr
There Will Be Blood,Martin Stringer
Inglourious Basterds,Martin Wuttke
Gone with the Wind,Martina Cortina
The Lives of Others,Martina Gedeck
The Lord of the Rings: The Fellowship of the Ring,Marton Csokas
The Lord of the Rings: The Return of the King,Marton Csokas
Gran Torino,Marty Bufalini
Raging Bull,Marty Denkin
Raging Bull,Marty Farrell
Once Upon a Time in America,Marty Licata
Million Dollar Baby,Marty Sammon
The Lord of the Rings: The Fellowship of the Ring,Martyn Sanderson
Spider-Man: Into the Spider-Verse,Marvin 'Krondon' Jones III
It Happened One Night,Marvin Loback
It Happened One Night,Marvin Schecter
Once Upon a Time in America,Marvin Scott
Raging Bull,Mary Albee
Monty Python and the Holy Grail,Mary Allen
Gone with the Wind,Mary Anderson
The Deer Hunter,Mary Ann Haenel
The Best Years of Our Lives,Mary Arden
To Kill a Mockingbird,Mary Badham
It's a Wonderful Life,Mary Bayless
Singin' in the Rain,Mary Bayless
The Exorcist,Mary Boylan
There Will Be Blood,Mary Elizabeth Barrett
Scarface,Mary Elizabeth Mastrantonio
Die Hard,Mary Ellen Trainor
Forrest Gump,Mary Ellen Trainor
Some Like It Hot,Mary Foley
"Monsters, Inc.",Mary Gibbs
Mr. Smith Goes to Washington,Mary Gordon
Joker,Mary Kate Malat
The Iron Giant,Mary Kay Bergman
Heat,Mary Kircher
The Departed,Mary Klug
The Lion King,Mary Linda Phillips
Mr. Smith Goes to Washington,Mary MacLaren
12 Angry Men,Mary McDonnell
Logan,Mary Peyton Stewart
Spider-Man: No Way Home,Mary Rivera
City of God,Mary Sheila
The Help,Mary Steenburgen
V for Vendetta,Mary Stockley
It's a Wonderful Life,Mary Treen
The Gold Rush,Mary Williams
Raging Bull,Maryjane Lauria
Das Boot,Maryline Moulard
Taxi Driver,Mary-Pat Green
Ran,Masaaki Sasaki
Seven Samurai,Masaaki Tachibana
Seven Samurai,Masahide Matsushita
Princess Mononoke,Masahiko Nishimura
High and Low,Masahiko Shimazu
Spirited Away,Masahiro Asano
Grave of the Fireflies,Masahiro Kanetake
Your Name.,Masaki Terasoma
Howl's Moving Castle,Masako Inui
Seven Samurai,Masako Ôshiro
Your Name.,Masami Nagasawa
Seven Samurai,Masanobu Ôkubo
Harakiri,Masao Mishima
High and Low,Masao Oda
High and Low,Masao Shimizu
Ikiru,Masao Shimizu
Rush,Masashi Fujimoto
My Neighbor Totoro,Masashi Hirose
Grave of the Fireflies,Masayo Sakai
Seven Samurai,Masayoshi Kawabe
Spirited Away,Masayuki Kizu
Rashomon,Masayuki Mori
Ran,Masayuki Yui
The Silence of the Lambs,Masha Skorobogatov
The Apartment,Mason Curry
The Exorcist,Mason Curry
The Dark Knight Rises,Massi Furlan
Once Upon a Time in America,Massimo Liti
Bicycle Thieves,Massimo Randisi
Children of Heaven,Masume Dair
Oppenheimer,Máté Haumann
Hotel Rwanda,Mathabo Pieterson
City of God,Matheus Nachtergaele
No Country for Old Men,Mathew Greer
All About Eve,Mathew McCue
Downfall,Mathias Gnädinger
The Grand Budapest Hotel,Mathieu Amalric
Catch Me If You Can,Mathieu Gaudreault
Amélie,Mathieu Kassovitz
La haine,Mathieu Kassovitz
La haine,Mathilde Vitry
V for Vendetta,Mathis Landwehr
Gone Girl,Matilde Matteucci
Seven Samurai,Matsue Ono
The Lord of the Rings: The Fellowship of the Ring,Matt Appleton
Dead Poets Society,Matt Carey
The Sixth Sense,Matt Casale
Fight Club,Matt Cinquanta
Into the Wild,Matt Contreras
Ford v Ferrari,Matt Damon
Good Will Hunting,Matt Damon
Interstellar,Matt Damon
Oppenheimer,Matt Damon
Saving Private Ryan,Matt Damon
The Departed,Matt Damon
Léon: The Professional,Matt De Matt
The Matrix,Matt Doran
Room,Matt Gordon
Die Hard,Matt Landers
Logan,Matt McClain
L.A. Confidential,Matt McCoy
Mr. Smith Goes to Washington,Matt McHugh
Good Will Hunting,Matt Mercier
Batman Begins,Matt Miller
Hacksaw Ridge,Matt Nable
Forrest Gump,Matt Rebenkoff
The Dark Knight,Matt Rippy
The Dark Knight,Matt Shallenberger
The Dark Knight,Matt Skiba
Oppenheimer,Matt Snead
Forrest Gump,Matt Wallace
V for Vendetta,Matt Wilkinson
Stand by Me,Matt Williams
Fight Club,Matt Winston
The Wolf of Wall Street,Matte Osian
Once Upon a Time in America,Matteo Cafiso
V for Vendetta,Matthew Bates
Avengers: Endgame,Matthew Berry
Pirates of the Caribbean: The Curse of the Black Pearl,Matthew Bowyer
There Will Be Blood,Matthew Braden Stringer
The Lion King,Matthew Broderick
The Lord of the Rings: The Two Towers,Matthew J. Saville
American Beauty,Matthew Kimbrough
Catch Me If You Can,Matthew Kimbrough
The Dark Knight,Matthew Leitch
Harry Potter and the Deathly Hallows: Part 2,Matthew Lewis
Klaus,Matthew McCann
Interstellar,Matthew McConaughey
The Wolf of Wall Street,Matthew McConaughey
The Truman Show,Matthew McDonough
Full Metal Jacket,Matthew Modine
Oppenheimer,Matthew Modine
The Dark Knight Rises,Matthew Modine
The Dark Knight,Matthew O'Neill
No Country for Old Men,Matthew Posey
The Wolf of Wall Street,Matthew Rauch
Saving Private Ryan,Matthew Sharp
"Lock, Stock and Two Smoking Barrels",Matthew Vaughn
Rush,Matthew Watkinson
Platoon,Matthew Westfall
Avengers: Infinity War,Matthew Zuk
The Lives of Others,Matthias Brenner
Downfall,Matthias Habich
The Grand Budapest Hotel,Matthias Holfert
The Grand Budapest Hotel,Matthias Matschke
Oppenheimer,Matthias Schweighöfer
It Happened One Night,Matty Roubert
The Seventh Seal,Maud Hansson
Wild Strawberries,Maud Hansson
To Be or Not to Be,Maude Eburne
North by Northwest,Maudie Prickett
North by Northwest,Maura McGiveney
Logan,Maureen Brennan
Spotlight,Maureen Keiller
The Pianist,Maureen Lipman
In the Name of the Father,Maureen McBride
Amélie,Maurice Bénichou
Casablanca,Maurice Brierre
Mr. Smith Goes to Washington,Maurice Cass
Citizen Kane,Maurice Costello
Mr. Smith Goes to Washington,Maurice Costello
In the Name of the Father,Maurice Kehoe
The Great Dictator,Maurice Moscovitch
To Be or Not to Be,Maurice Murphy
The Passion of Joan of Arc,Maurice Schutz
Amores Perros,Mauricio Martínez
For a Few Dollars More,Maurizio Graf
Heat,Max Daniels
The Great Dictator,Max Davidson
Whiplash,Max Kasch
Catch Me If You Can,Max Kerstein
Casablanca,Max Linder
Saving Private Ryan,Max Martini
Shutter Island,Max von Sydow
The Exorcist,Max von Sydow
The Seventh Seal,Max von Sydow
Wild Strawberries,Max von Sydow
It's a Wonderful Life,Max Wagner
The Grapes of Wrath,Max Wagner
To Kill a Mockingbird,Max Wagner
Mr. Smith Goes to Washington,Max Waizmann
Pirates of the Caribbean: The Curse of the Black Pearl,Maxie J. Santillan Jr.
Incendies,Maxim Gaudette
Judgment at Nuremberg,Maximilian Schell
Avengers: Endgame,Maximiliano Hernández
Warrior,Maximiliano Hernández
The Secret in Their Eyes,Maximiliano Trento
American History X,Maximillian Kesmodel
Scarface,Maxine Wasa
Ben-Hur,Maxwell Shaw
Ben-Hur,May McAvoy
Mad Max: Fury Road,Maycn Van Borssum
Gran Torino,Maykao K. Lytongpao
Spirited Away,Mayumi Saco
Howl's Moving Castle,Mayuno Yasokawa
Spider-Man: Across the Spider-Verse,Mayuri Bhandari
Million Dollar Baby,McKay Stewart
Raging Bull,McKenzie Westmore
Hotel Rwanda,Mduduzi Mabaso
It's a Wonderful Life,Meade 'Lux' Lewis
Fight Club,Meat Loaf
La haine,Médard Niang
Dangal,Meenu Prajapati
Top Gun: Maverick,Meg Ryan
Oppenheimer,Meg Schimelpfenig
The Lord of the Rings: The Fellowship of the Ring,Megan Edwards
Mad Max: Fury Road,Megan Gale
V for Vendetta,Megan Gay
Room,Megan Park
Seven Samurai,Megeru Shimoda
The Wolf of Wall Street,Meghan Rafferty
Like Stars on Earth,Meghna Malik
Gladiator,Mehdi Kashani
Braveheart,Mel Gibson
One Flew Over the Cuckoo's Nest,Mel Lambert
Batman Begins,Mel Taylor
Spider-Man: Across the Spider-Verse,Melanie Duke
Spider-Man: Into the Spider-Verse,Melanie Haynes
Inglourious Basterds,Mélanie Laurent
Casablanca,Melie Chang
The Dark Knight,Melinda McGraw
Whiplash,Melissa Benoist
Incendies,Mélissa Désormeaux-Poulin
The Truman Show,Melissa Fitzgerald
Mad Max: Fury Road,Melissa Jaffer
Prisoners,Melissa Leo
Fargo,Melissa Peterman
Casino,Melissa Prophet
Goodfellas,Melissa Prophet
Heat,Melissa S. Markess
Coco,Melissa Santos
Spider-Man: Across the Spider-Verse,Melissa Sturm
Spider-Man: Into the Spider-Verse,Melissa Sturm
Mad Max: Fury Road,Melita Jurišić
Dead Poets Society,Melora Walters
Rebecca,Melville Cooper
Bicycle Thieves,Memmo Carotenuto
American Beauty,Mena Suvari
Catch Me If You Can,Mercedes Cornett
The Exorcist,Mercedes McCambridge
Singin' in the Rain,Meredith Leeds
A Separation,Merila Zarei
1917,Merlin Leonhardt
Into the Wild,Merritt Wever
The Deer Hunter,Meryl Streep
Spider-Man: Across the Spider-Verse,Metro Boomin
One Flew Over the Cuckoo's Nest,Mews Small
Braveheart,Mhairi Calvey
Terminator 2: Judgment Day,Mic Rodgers
City of God,Micael Borges
Avengers: Endgame,Michael A. Cook
Pirates of the Caribbean: The Curse of the Black Pearl,Michael A. Thompson
"Three Billboards Outside Ebbing, Missouri",Michael Aaron Milligan
Terminator 2: Judgment Day,Michael Albanese
Scarface,Michael Alldredge
Oppenheimer,Michael Andrew Baker
The Dark Knight,Michael Andrew Gorman
Oppenheimer,Michael Angarano
Avengers: Infinity War,Michael Anthony Rogers
Full Metal Jacket,Michael Anthony Williams
Good Will Hunting,Michael Arthur
Fight Club,Michael Arturo
Django Unchained,Michael Bacall
Inglourious Basterds,Michael Bacall
Léon: The Professional,Michael Badalucco
Raging Bull,Michael Badalucco
A Clockwork Orange,Michael Bates
The Grand Budapest Hotel,Michael Benthin
Million Dollar Baby,Michael Bentt
Joker,Michael Benz
Pirates of the Caribbean: The Curse of the Black Pearl,Michael Berry Jr.
One Flew Over the Cuckoo's Nest,Michael Berryman
Aliens,Michael Biehn
The Terminator,Michael Biehn
The Incredibles,Michael Bird
The Iron Giant,Michael Bird
Django Unchained,Michael Bowen
Kill Bill: Vol. 1,Michael Bowen
Downfall,Michael Brandner
The Wolf of Wall Street,Michael Bryan French
Forrest Gump,Michael Burgess
The Matrix,Michael Butcher
Braveheart,Michael Byrne
Indiana Jones and the Last Crusade,Michael Byrne
The Departed,Michael Byron
Batman Begins,Michael Caine
Inception,Michael Caine
Interstellar,Michael Caine
The Dark Knight,Michael Caine
The Dark Knight Rises,Michael Caine
The Prestige,Michael Caine
Goodfellas,Michael Calandrino
It's a Wonderful Life,Michael Chapin
Raging Bull,Michael Charles Hill
Unforgiven,Michael Charrois
L.A. Confidential,Michael Chieffo
Goodfellas,Michael Citriniti
The Green Mile,Michael Clarke Duncan
Forrest Gump,Michael Conner Humphreys
The Dark Knight,Michael Corey Foster
Spotlight,Michael Countryman
Spotlight,Michael Cyril Creighton
Whiplash,Michael D. Cohen
The Wolf of Wall Street,Michael Devine
Gladiator,Michael Dickins
Rocky,Michael Dorn
Avengers: Endgame,Michael Douglas
The Wolf of Wall Street,Michael Dubuc
Ben-Hur,Michael Dugan
Singin' in the Rain,Michael Dugan
Gran Torino,Michael E. Kurowski
Pirates of the Caribbean: The Curse of the Black Pearl,Michael Earl Lane
Terminator 2: Judgment Day,Michael Edwards
The Elephant Man,Michael Elphick
The Lord of the Rings: The Fellowship of the Ring,Michael Elsworth
The Lord of the Rings: The Return of the King,Michael Elsworth
A Beautiful Mind,Michael Esper
12 Years a Slave,Michael Fassbender
Inglourious Basterds,Michael Fassbender
Forrest Gump,Michael Flannery
The Lord of the Rings: The Two Towers,Michael Fowler
Harry Potter and the Deathly Hallows: Part 2,Michael Gambon
Inception,Michael Gaston
The Lives of Others,Michael Gerber
Ratatouille,Michael Giacchino
Pulp Fiction,Michael Gilden
Fight Club,Michael Girardin
Schindler's List,Michael Gordon
A Clockwork Orange,Michael Gover
The Best Years of Our Lives,Michael Hall
Barry Lyndon,Michael Hordern
Snatch,Michael Hughes
Mary and Max,Michael Ienna
Goodfellas,Michael Imperioli
The Wolf of Wall Street,Michael Izquierdo
Back to the Future,Michael J. Fox
The Sixth Sense,Michael J. Lyons
Forrest Gump,Michael J. Oliver
Forrest Gump,Michael Jace
The Dark Knight,Michael Jai White
Gone Girl,Michael James Kelly
Avengers: Endgame,Michael James Shaw
Avengers: Infinity War,Michael James Shaw
To Kill a Mockingbird,Michael Jeffers
Witness for the Prosecution,Michael Jeffers
The Wolf of Wall Street,Michael Jefferson
The Green Mile,Michael Jeter
1917,Michael Jibson
Requiem for a Dream,Michael Kaycheck
Spotlight,Michael Keaton
Toy Story 3,Michael Keaton
Forrest Gump,Michael Kemmerling
12 Years a Slave,Michael Kenneth Williams
Downfall,Michael Kind
Inglourious Basterds,Michael Kranz
Ford v Ferrari,Michael Lanahan
Jurassic Park,Michael Lantieri
The Lord of the Rings: The Two Towers,Michael Lawrence
Spider-Man: No Way Home,Michael Le
Logan,Michael Lehr
Network,Michael Lipton
Network,Michael Lombard
Kill Bill: Vol. 1,Michael Madsen
Reservoir Dogs,Michael Madsen
Saving Private Ryan,Michael Mantas
Casablanca,Michael Mark
Se7en,Michael Massee
Forrest Gump,Michael Mattison
The Best Years of Our Lives,Michael Mauree
Unforgiven,Michael Maurer
L.A. Confidential,Michael McCleery
Forrest Gump,Michael McFall
Gladiator,Michael Mellinger
Downfall,Michael Mendl
Whiplash,Michael Moeh
Léon: The Professional,Michael Mundra
The Wolf of Wall Street,Michael Nathanson
The Wolf of Wall Street,Michael O'Hara
L.A. Confidential,Michael Ossmann
Scarface,Michael P. Moran
Life of Brian,Michael Palin
Monty Python and the Holy Grail,Michael Palin
The Dark Knight Rises,Michael Papajohn
Django Unchained,Michael Parks
Kill Bill: Vol. 1,Michael Parks
Million Dollar Baby,Michael Peña
Taxi Driver,Michael Phillips
The Dark Knight Rises,Michael Power
The Wolf of Wall Street,Michael Power
Se7en,Michael Reid MacKay
Scarface,Michael Rougas
1917,Michael Rouse
Inglourious Basterds,Michael Scheel
Schindler's List,Michael Schiller
Schindler's List,Michael Schneider
Pirates of the Caribbean: The Curse of the Black Pearl,Michael Sean Tighe
The Lord of the Rings: The Return of the King,Michael Semanick
Fight Club,Michael Shamus Wiles
Groundhog Day,Michael Shannon
Indiana Jones and the Last Crusade,Michael Sheard
V for Vendetta,Michael Simkins
Reservoir Dogs,Michael Sottile
The Dark Knight,Michael Stoyanov
A Clockwork Orange,Michael Tarn
The Godfather Part II,Michael V. Gazzo
Rush,Michael Vardian
The Dark Knight,Michael Vieau
Pirates of the Caribbean: The Curse of the Black Pearl,Michael W. Williams
L.A. Confidential,Michael Warwick
Léon: The Professional,Michael Wehrhahn
The Deer Hunter,Michael Wollet
The Dark Knight Rises,Michael Wren Gucciardo
Gladiator,Michael Yale
Schindler's List,Michael Z. Hoffmann
Fight Club,Michael Zagst
The Grand Budapest Hotel,Michaela Caspar
Goodfellas,Michaelangelo Graziano
Joker,Michael-Scott Druckenmiller
The Pianist,Michal Zebrowski
The 400 Blows,Michel Girard
City of God,Michel Gomes
The 400 Blows,Michel Lesignor
Léon: The Professional,Michel Montanary
Lawrence of Arabia,Michel Ray
Amélie,Michel Robin
The Passion of Joan of Arc,Michel Simon
The Intouchables,Michel Winogradoff
The Elephant Man,Michele Amas
Amadeus,Michele Esposito
Die Hard,Michele Laybourn
Spotlight,Michele Proude
Bicycle Thieves,Michele Sakara
American History X,Michelle Christine White
Warrior,Michelle Dawn Mooney
Saving Private Ryan,Michelle Evans
Fargo,Michelle Hutchison
Spider-Man: Across the Spider-Verse,Michelle Jubilee Gonzalez
Spider-Man: Into the Spider-Verse,Michelle Jubilee Gonzalez
Prisoners,Michelle Keller
Fargo,Michelle LeDoux
Avengers: Endgame,Michelle Pfeiffer
Scarface,Michelle Pfeiffer
Spider-Man: Across the Spider-Verse,Michelle Ruff
Whiplash,Michelle Ruff
The Dark Knight,Michelle Shields
Shutter Island,Michelle Williams
Gone Girl,Michelle Winters
Seven Samurai,Michiko Kadono
Yojimbo,Michiko Kawa
Seven Samurai,Michiko Kawabe
Spirited Away,Michiko Yamamoto
Grave of the Fireflies,Michio Denpo
Heat,Mick Gould
The Departed,Mick O'Rourke
Joker,Mick Szal
Snatch,Mick Theo
In the Name of the Father,Mick Tohill
Snatch,Mickey Cantwell
It Happened One Night,Mickey Daniels
Snatch,Mickey Dee
Singin' in the Rain,Mickey Golden
Gone with the Wind,Mickey Kuhn
Citizen Kane,Mickey Martin
The Best Years of Our Lives,Mickey Roth
Aladdin,Mickie McGowan
Finding Nemo,Mickie McGowan
"Monsters, Inc.",Mickie McGowan
The Incredibles,Mickie McGowan
The Iron Giant,Mickie McGowan
Toy Story,Mickie McGowan
Toy Story 3,Mickie McGowan
Up,Mickie McGowan
WALL·E,Mickie McGowan
The Hunt,Mie Ravn Nielsen
Ran,Mieko Harada
Wild Tales,Miguel Di Lemme
Spider-Man: Across the Spider-Verse,Miguel Jiron
Spider-Man: Into the Spider-Verse,Miguel Jiron
Million Dollar Baby,Miguel Pérez
Jurassic Park,Miguel Sandoval
Your Name.,Miho Morisaki
Your Name.,Miho Tabata
Grave of the Fireflies,Mika Sekita
Hacksaw Ridge,Mikael Koski
Pirates of the Caribbean: The Curse of the Black Pearl,Mike Babcock
Catch Me If You Can,Mike Baldridge
The Wolf of Wall Street,Mike Catapano
Green Book,Mike Cerrone
Million Dollar Baby,Mike Colter
Goodfellas,Mike Contessa
Django Unchained,Mike DeMille
The General,Mike Donlin
Once Upon a Time in America,Mike Gendel
Coco,Mike Gomez
The Big Lebowski,Mike Gomez
Pirates of the Caribbean: The Curse of the Black Pearl,Mike Haberecht
Green Book,Mike Hatton
Forrest Gump,Mike Jolly
Citizen Kane,Mike Lally
It's a Wonderful Life,Mike Lally
Singin' in the Rain,Mike Lally
2001: A Space Odyssey,Mike Lovell
Avengers: Endgame,Mike Lutz
Rear Window,Mike Mahoney
Some Like It Hot,Mike Mazurki
Gladiator,Mike Mitchell
Once Upon a Time in America,Mike Monetti
Scarface,Mike Moroff
Terminator 2: Judgment Day,Mike Muscat
Inglourious Basterds,Mike Myers
Snatch,Mike Reid
Spider-Man: Across the Spider-Verse,Mike Rianda
Goodfellas,Mike Starr
The Lord of the Rings: The Fellowship of the Ring,Mike Stearne
Casablanca,Mike Tellegen
Joker,Mike Troll
The Help,Mike Vogel
The Dark Knight,Mike Whyte
Goodfellas,Mikey Black
Ikiru,Miki Odagiri
Klaus,Mila Brener
Pan's Labyrinth,Mila Espiga
Amadeus,Milan Demjanenko
Hacksaw Ridge,Milan Pulvermacher
Amadeus,Milan Riehs
To Be or Not to Be,Miles Mander
Top Gun: Maverick,Miles Teller
Whiplash,Miles Teller
Singin' in the Rain,Millard Mitchell
Casino,Millicent Sheridan
The Truman Show,Millie Slavin
Hacksaw Ridge,Milo Gibson
Pan's Labyrinth,Milo Taboada
No Country for Old Men,Milton Hernandez
Citizen Kane,Milton Kibbee
It Happened One Night,Milton Kibbee
It's a Wonderful Life,Milton Kibbee
Mr. Smith Goes to Washington,Milton Kibbee
The Grand Budapest Hotel,Milton Welsh
Spider-Man: Into the Spider-Verse,Mimi Davila
Million Dollar Baby,Mimi Lesseos
One Flew Over the Cuckoo's Nest,Mimi Sarkisian
Cinema Paradiso,Mimmo Mignemi
Unforgiven,Mina E. Mina
Howl's Moving Castle,Mina Meguro
Spirited Away,Mina Meguro
Spirited Away,Minako Masuda
Inside Out,Mindy Kaling
Million Dollar Baby,Ming Lo
The Dark Knight Rises,Ming Wang
The Best Years of Our Lives,Minna Gombell
Spider-Man: No Way Home,Minnah Dunlap
